<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.09	14:45:00	1.05572	1.05587	1.05531	1.05533	343	0	0
2022.12.09	14:50:00	1.05533	1.05556	1.05503	1.05511	433	0	0
2022.12.09	14:55:00	1.05511	1.05585	1.05511	1.05561	597	0	0
2022.12.09	15:00:00	1.05562	1.05580	1.05526	1.05576	574	0	0
2022.12.09	15:05:00	1.05576	1.05600	1.05556	1.05575	324	0	0
2022.12.09	15:10:00	1.05574	1.05604	1.05563	1.05592	386	0	0
2022.12.09	15:15:00	1.05591	1.05616	1.05553	1.05572	456	0	0
2022.12.09	15:20:00	1.05577	1.05663	1.05564	1.05649	499	0	0
2022.12.09	15:25:00	1.05649	1.05649	1.05580	1.05599	448	0	0
2022.12.09	15:30:00	1.05606	1.05664	1.05043	1.05391	1921	0	0
2022.12.09	15:35:00	1.05394	1.05472	1.05297	1.05461	1473	0	0
2022.12.09	15:40:00	1.05465	1.05556	1.05418	1.05433	1545	0	0
2022.12.09	15:45:00	1.05435	1.05633	1.05395	1.05520	1552	0	0
2022.12.09	15:50:00	1.05523	1.05569	1.05391	1.05413	1383	0	0
2022.12.09	15:55:00	1.05413	1.05445	1.05321	1.05387	1181	0	0
2022.12.09	16:00:00	1.05393	1.05473	1.05386	1.05471	874	0	0
2022.12.09	16:05:00	1.05471	1.05505	1.05407	1.05408	935	0	0
2022.12.09	16:10:00	1.05408	1.05420	1.05251	1.05293	908	0	0
2022.12.09	16:15:00	1.05293	1.05403	1.05292	1.05371	659	0	0
2022.12.09	16:20:00	1.05370	1.05392	1.05309	1.05325	779	0	0
2022.12.09	16:25:00	1.05327	1.05380	1.05301	1.05373	772	0	0
2022.12.09	16:30:00	1.05374	1.05385	1.05290	1.05330	1356	0	0
2022.12.09	16:35:00	1.05330	1.05416	1.05329	1.05393	878	0	0
2022.12.09	16:40:00	1.05393	1.05396	1.05318	1.05386	1105	0	0
2022.12.09	16:45:00	1.05386	1.05400	1.05353	1.05383	916	0	0
2022.12.09	16:50:00	1.05384	1.05384	1.05328	1.05330	1000	0	0
2022.12.09	16:55:00	1.05330	1.05370	1.05301	1.05344	755	0	0
2022.12.09	17:00:00	1.05338	1.05582	1.05326	1.05352	1843	0	0
2022.12.09	17:05:00	1.05350	1.05389	1.05254	1.05274	1345	0	0
2022.12.09	17:10:00	1.05276	1.05344	1.05253	1.05301	1300	0	0
2022.12.09	17:15:00	1.05302	1.05326	1.05221	1.05266	1051	0	0
2022.12.09	17:20:00	1.05267	1.05267	1.05191	1.05233	1056	0	0
2022.12.09	17:25:00	1.05233	1.05271	1.05218	1.05231	874	0	0
2022.12.09	17:30:00	1.05232	1.05300	1.05223	1.05283	947	0	0
2022.12.09	17:35:00	1.05282	1.05412	1.05267	1.05402	820	0	0
2022.12.09	17:40:00	1.05402	1.05419	1.05357	1.05380	812	0	0
2022.12.09	17:45:00	1.05380	1.05409	1.05338	1.05363	847	0	0
2022.12.09	17:50:00	1.05363	1.05417	1.05339	1.05373	980	0	0
2022.12.09	17:55:00	1.05373	1.05426	1.05362	1.05408	783	0	0
2022.12.09	18:00:00	1.05408	1.05414	1.05371	1.05406	580	0	0
2022.12.09	18:05:00	1.05406	1.05416	1.05351	1.05357	632	0	0
2022.12.09	18:10:00	1.05356	1.05379	1.05350	1.05373	484	0	0
2022.12.09	18:15:00	1.05373	1.05417	1.05372	1.05373	461	0	0
2022.12.09	18:20:00	1.05373	1.05396	1.05361	1.05389	518	0	0
2022.12.09	18:25:00	1.05389	1.05433	1.05364	1.05433	422	0	0
2022.12.09	18:30:00	1.05434	1.05518	1.05428	1.05473	728	0	0
2022.12.09	18:35:00	1.05473	1.05497	1.05392	1.05423	594	0	0
2022.12.09	18:40:00	1.05423	1.05504	1.05406	1.05503	515	0	0
2022.12.09	18:45:00	1.05503	1.05537	1.05473	1.05496	664	0	0
2022.12.09	18:50:00	1.05496	1.05535	1.05496	1.05512	472	0	0
2022.12.09	18:55:00	1.05511	1.05541	1.05491	1.05495	437	0	0
2022.12.09	19:00:00	1.05495	1.05504	1.05443	1.05461	486	0	0
2022.12.09	19:05:00	1.05460	1.05487	1.05444	1.05453	347	0	0
2022.12.09	19:10:00	1.05452	1.05504	1.05452	1.05464	435	0	0
2022.12.09	19:15:00	1.05464	1.05464	1.05387	1.05405	465	0	0
2022.12.09	19:20:00	1.05404	1.05404	1.05345	1.05360	423	0	0
2022.12.09	19:25:00	1.05361	1.05374	1.05321	1.05329	408	0	0
2022.12.09	19:30:00	1.05329	1.05389	1.05329	1.05362	434	0	0
2022.12.09	19:35:00	1.05362	1.05374	1.05349	1.05365	340	0	0
2022.12.09	19:40:00	1.05365	1.05384	1.05359	1.05365	334	0	0
2022.12.09	19:45:00	1.05365	1.05390	1.05360	1.05387	366	0	0
2022.12.09	19:50:00	1.05387	1.05456	1.05383	1.05450	406	0	0
2022.12.09	19:55:00	1.05450	1.05463	1.05421	1.05457	348	0	0
2022.12.09	20:00:00	1.05456	1.05459	1.05402	1.05447	405	0	0
2022.12.09	20:05:00	1.05448	1.05448	1.05418	1.05426	300	0	0
2022.12.09	20:10:00	1.05426	1.05447	1.05398	1.05445	302	0	0
2022.12.09	20:15:00	1.05443	1.05485	1.05426	1.05459	378	0	0
2022.12.09	20:20:00	1.05459	1.05476	1.05441	1.05453	331	0	0
2022.12.09	20:25:00	1.05453	1.05502	1.05447	1.05496	417	0	0
2022.12.09	20:30:00	1.05495	1.05529	1.05483	1.05505	348	0	0
2022.12.09	20:35:00	1.05506	1.05538	1.05501	1.05521	343	0	0
2022.12.09	20:40:00	1.05522	1.05560	1.05522	1.05559	331	0	0
2022.12.09	20:45:00	1.05560	1.05561	1.05499	1.05500	304	0	0
2022.12.09	20:50:00	1.05501	1.05531	1.05479	1.05488	296	0	0
2022.12.09	20:55:00	1.05486	1.05499	1.05472	1.05495	367	0	0
2022.12.09	21:00:00	1.05495	1.05503	1.05469	1.05482	331	0	0
2022.12.09	21:05:00	1.05482	1.05504	1.05463	1.05469	422	0	0
2022.12.09	21:10:00	1.05468	1.05490	1.05447	1.05490	364	0	0
2022.12.09	21:15:00	1.05489	1.05523	1.05478	1.05487	342	0	0
2022.12.09	21:20:00	1.05488	1.05494	1.05451	1.05467	234	0	0
2022.12.09	21:25:00	1.05467	1.05483	1.05458	1.05482	269	0	0
2022.12.09	21:30:00	1.05482	1.05486	1.05455	1.05469	319	0	0
2022.12.09	21:35:00	1.05469	1.05483	1.05460	1.05474	210	0	0
2022.12.09	21:40:00	1.05473	1.05473	1.05450	1.05455	298	0	0
2022.12.09	21:45:00	1.05456	1.05484	1.05455	1.05476	281	0	0
2022.12.09	21:50:00	1.05477	1.05477	1.05442	1.05452	268	0	0
2022.12.09	21:55:00	1.05452	1.05473	1.05437	1.05470	352	0	0
2022.12.09	22:00:00	1.05469	1.05470	1.05441	1.05462	347	0	0
2022.12.09	22:05:00	1.05463	1.05481	1.05439	1.05454	297	0	0
2022.12.09	22:10:00	1.05454	1.05460	1.05438	1.05445	294	0	0
2022.12.09	22:15:00	1.05444	1.05454	1.05425	1.05425	306	0	0
2022.12.09	22:20:00	1.05425	1.05456	1.05423	1.05435	375	0	0
2022.12.09	22:25:00	1.05432	1.05434	1.05386	1.05388	302	0	0
2022.12.09	22:30:00	1.05388	1.05394	1.05365	1.05369	349	0	0
2022.12.09	22:35:00	1.05370	1.05378	1.05355	1.05365	321	0	0
2022.12.09	22:40:00	1.05365	1.05376	1.05355	1.05360	306	0	0
2022.12.09	22:45:00	1.05360	1.05373	1.05346	1.05357	335	0	0
2022.12.09	22:50:00	1.05357	1.05357	1.05318	1.05354	505	0	0
2022.12.09	22:55:00	1.05353	1.05358	1.05303	1.05304	481	0	0
2022.12.09	23:00:00	1.05303	1.05307	1.05289	1.05299	223	0	0
2022.12.09	23:05:00	1.05299	1.05308	1.05292	1.05294	134	0	2
2022.12.09	23:10:00	1.05296	1.05303	1.05292	1.05301	149	0	1
2022.12.09	23:15:00	1.05299	1.05306	1.05290	1.05297	91	0	2
2022.12.09	23:20:00	1.05291	1.05300	1.05287	1.05294	104	0	2
2022.12.09	23:25:00	1.05295	1.05329	1.05291	1.05310	164	0	2
2022.12.09	23:30:00	1.05310	1.05326	1.05302	1.05323	147	0	2
2022.12.09	23:35:00	1.05324	1.05329	1.05320	1.05325	60	0	7
2022.12.09	23:40:00	1.05326	1.05333	1.05313	1.05314	115	0	2
2022.12.09	23:45:00	1.05314	1.05322	1.05305	1.05310	193	0	7
2022.12.09	23:50:00	1.05311	1.05336	1.05308	1.05334	261	0	7
2022.12.12	00:00:00	1.05276	1.05276	1.05276	1.05276	1	0	80
2022.12.12	00:05:00	1.05275	1.05308	1.05275	1.05308	14	0	41
2022.12.12	00:10:00	1.05300	1.05345	1.05300	1.05326	25	0	39
2022.12.12	00:15:00	1.05310	1.05334	1.05310	1.05334	12	0	38
2022.12.12	00:20:00	1.05333	1.05333	1.05321	1.05324	13	0	38
2022.12.12	00:25:00	1.05324	1.05330	1.05319	1.05330	15	0	38
2022.12.12	00:30:00	1.05333	1.05385	1.05314	1.05315	74	0	26
2022.12.12	00:35:00	1.05312	1.05323	1.05311	1.05316	20	0	35
2022.12.12	00:40:00	1.05327	1.05327	1.05314	1.05325	85	0	46
2022.12.12	00:45:00	1.05329	1.05332	1.05310	1.05310	35	0	32
2022.12.12	00:50:00	1.05310	1.05322	1.05308	1.05320	25	0	19
2022.12.12	00:55:00	1.05309	1.05347	1.05309	1.05332	87	0	34
2022.12.12	01:00:00	1.05320	1.05340	1.05301	1.05301	140	0	2
2022.12.12	01:05:00	1.05301	1.05305	1.05264	1.05269	80	0	2
2022.12.12	01:10:00	1.05269	1.05270	1.05244	1.05258	101	0	2
2022.12.12	01:15:00	1.05258	1.05278	1.05250	1.05266	103	0	7
2022.12.12	01:20:00	1.05264	1.05269	1.05255	1.05262	66	0	2
2022.12.12	01:25:00	1.05261	1.05269	1.05251	1.05257	53	0	11
2022.12.12	01:30:00	1.05255	1.05265	1.05253	1.05256	97	0	2
2022.12.12	01:35:00	1.05254	1.05256	1.05213	1.05227	90	0	2
2022.12.12	01:40:00	1.05226	1.05241	1.05215	1.05229	133	0	2
2022.12.12	01:45:00	1.05228	1.05240	1.05211	1.05220	135	0	2
2022.12.12	01:50:00	1.05220	1.05220	1.05183	1.05191	104	0	2
2022.12.12	01:55:00	1.05191	1.05215	1.05191	1.05206	98	0	2
2022.12.12	02:00:00	1.05206	1.05229	1.05201	1.05221	191	0	1
2022.12.12	02:05:00	1.05217	1.05217	1.05154	1.05170	251	0	1
2022.12.12	02:10:00	1.05166	1.05187	1.05159	1.05161	173	0	1
2022.12.12	02:15:00	1.05160	1.05203	1.05158	1.05200	216	0	1
2022.12.12	02:20:00	1.05200	1.05208	1.05177	1.05185	132	0	1
2022.12.12	02:25:00	1.05188	1.05200	1.05179	1.05192	109	0	1
2022.12.12	02:30:00	1.05194	1.05230	1.05179	1.05219	144	0	1
2022.12.12	02:35:00	1.05220	1.05226	1.05115	1.05122	238	0	1
2022.12.12	02:40:00	1.05122	1.05146	1.05118	1.05125	199	0	1
2022.12.12	02:45:00	1.05124	1.05142	1.05101	1.05104	252	0	1
2022.12.12	02:50:00	1.05102	1.05142	1.05097	1.05128	382	0	1
2022.12.12	02:55:00	1.05128	1.05151	1.05117	1.05134	392	0	0
2022.12.12	03:00:00	1.05135	1.05151	1.05102	1.05133	349	0	1
2022.12.12	03:05:00	1.05128	1.05133	1.05075	1.05080	472	0	1
2022.12.12	03:10:00	1.05078	1.05083	1.05058	1.05074	385	0	1
2022.12.12	03:15:00	1.05073	1.05118	1.05073	1.05105	399	0	1
2022.12.12	03:20:00	1.05105	1.05133	1.05085	1.05131	306	0	1
2022.12.12	03:25:00	1.05132	1.05156	1.05125	1.05142	226	0	1
2022.12.12	03:30:00	1.05137	1.05159	1.05129	1.05159	273	0	1
2022.12.12	03:35:00	1.05162	1.05177	1.05151	1.05170	269	0	1
2022.12.12	03:40:00	1.05167	1.05179	1.05121	1.05128	302	0	1
2022.12.12	03:45:00	1.05131	1.05131	1.05094	1.05102	275	0	1
2022.12.12	03:50:00	1.05103	1.05118	1.05097	1.05109	259	0	0
2022.12.12	03:55:00	1.05109	1.05128	1.05098	1.05123	259	0	1
2022.12.12	04:00:00	1.05125	1.05125	1.05091	1.05110	273	0	1
2022.12.12	04:05:00	1.05108	1.05118	1.05090	1.05108	172	0	1
2022.12.12	04:10:00	1.05111	1.05128	1.05095	1.05114	164	0	1
2022.12.12	04:15:00	1.05113	1.05121	1.05084	1.05088	222	0	1
2022.12.12	04:20:00	1.05088	1.05093	1.05065	1.05074	198	0	1
2022.12.12	04:25:00	1.05074	1.05097	1.05061	1.05097	175	0	1
2022.12.12	04:30:00	1.05095	1.05156	1.05091	1.05145	299	0	1
2022.12.12	04:35:00	1.05145	1.05160	1.05138	1.05158	150	0	1
2022.12.12	04:40:00	1.05158	1.05196	1.05155	1.05188	241	0	0
2022.12.12	04:45:00	1.05188	1.05203	1.05158	1.05158	220	0	1
2022.12.12	04:50:00	1.05152	1.05155	1.05141	1.05146	180	0	1
2022.12.12	04:55:00	1.05145	1.05166	1.05128	1.05131	196	0	0
2022.12.12	05:00:00	1.05133	1.05147	1.05119	1.05121	141	0	1
2022.12.12	05:05:00	1.05121	1.05163	1.05118	1.05155	146	0	1
2022.12.12	05:10:00	1.05157	1.05157	1.05130	1.05136	190	0	1
2022.12.12	05:15:00	1.05135	1.05143	1.05128	1.05133	180	0	1
2022.12.12	05:20:00	1.05133	1.05143	1.05121	1.05138	156	0	1
2022.12.12	05:25:00	1.05139	1.05152	1.05135	1.05145	159	0	1
2022.12.12	05:30:00	1.05145	1.05168	1.05142	1.05162	110	0	1
2022.12.12	05:35:00	1.05163	1.05166	1.05132	1.05141	99	0	1
2022.12.12	05:40:00	1.05140	1.05158	1.05140	1.05156	70	0	1
2022.12.12	05:45:00	1.05156	1.05163	1.05145	1.05145	119	0	1
2022.12.12	05:50:00	1.05146	1.05147	1.05120	1.05121	120	0	1
2022.12.12	05:55:00	1.05121	1.05152	1.05121	1.05150	218	0	1
2022.12.12	06:00:00	1.05151	1.05163	1.05141	1.05153	150	0	1
2022.12.12	06:05:00	1.05153	1.05180	1.05148	1.05168	140	0	1
2022.12.12	06:10:00	1.05168	1.05183	1.05159	1.05176	108	0	1
2022.12.12	06:15:00	1.05176	1.05177	1.05151	1.05166	110	0	1
2022.12.12	06:20:00	1.05164	1.05167	1.05145	1.05152	159	0	1
2022.12.12	06:25:00	1.05153	1.05160	1.05145	1.05155	125	0	1
2022.12.12	06:30:00	1.05155	1.05175	1.05153	1.05166	94	0	1
2022.12.12	06:35:00	1.05164	1.05189	1.05164	1.05187	86	0	1
2022.12.12	06:40:00	1.05187	1.05198	1.05165	1.05173	115	0	0
2022.12.12	06:45:00	1.05172	1.05192	1.05172	1.05187	95	0	1
2022.12.12	06:50:00	1.05187	1.05196	1.05183	1.05186	112	0	1
2022.12.12	06:55:00	1.05186	1.05186	1.05159	1.05163	99	0	1
2022.12.12	07:00:00	1.05162	1.05168	1.05146	1.05164	112	0	0
2022.12.12	07:05:00	1.05159	1.05163	1.05132	1.05147	168	0	0
2022.12.12	07:10:00	1.05149	1.05149	1.05082	1.05095	337	0	0
2022.12.12	07:15:00	1.05098	1.05113	1.05087	1.05107	155	0	0
2022.12.12	07:20:00	1.05109	1.05114	1.05102	1.05109	203	0	0
2022.12.12	07:25:00	1.05108	1.05120	1.05102	1.05115	135	0	0
2022.12.12	07:30:00	1.05116	1.05148	1.05115	1.05126	226	0	0
2022.12.12	07:35:00	1.05129	1.05144	1.05117	1.05130	205	0	0
2022.12.12	07:40:00	1.05131	1.05159	1.05126	1.05147	161	0	0
2022.12.12	07:45:00	1.05147	1.05154	1.05122	1.05149	232	0	0
2022.12.12	07:50:00	1.05146	1.05146	1.05122	1.05141	196	0	0
2022.12.12	07:55:00	1.05139	1.05167	1.05136	1.05164	186	0	0
2022.12.12	08:00:00	1.05163	1.05163	1.05139	1.05155	232	0	0
2022.12.12	08:05:00	1.05155	1.05188	1.05143	1.05185	221	0	0
2022.12.12	08:10:00	1.05184	1.05184	1.05156	1.05164	139	0	0
2022.12.12	08:15:00	1.05165	1.05174	1.05143	1.05169	278	0	0
2022.12.12	08:20:00	1.05170	1.05174	1.05102	1.05110	289	0	0
2022.12.12	08:25:00	1.05112	1.05132	1.05085	1.05130	312	0	0
2022.12.12	08:30:00	1.05129	1.05144	1.05118	1.05140	272	0	0
2022.12.12	08:35:00	1.05139	1.05165	1.05129	1.05164	265	0	0
2022.12.12	08:40:00	1.05164	1.05216	1.05160	1.05215	156	0	0
2022.12.12	08:45:00	1.05214	1.05279	1.05213	1.05265	373	0	0
2022.12.12	08:50:00	1.05264	1.05275	1.05239	1.05265	338	0	0
2022.12.12	08:55:00	1.05264	1.05268	1.05217	1.05227	344	0	0
2022.12.12	09:00:00	1.05227	1.05279	1.05183	1.05216	750	0	0
2022.12.12	09:05:00	1.05213	1.05221	1.05168	1.05187	671	0	0
2022.12.12	09:10:00	1.05190	1.05227	1.05157	1.05166	422	0	0
2022.12.12	09:15:00	1.05166	1.05237	1.05148	1.05168	468	0	0
2022.12.12	09:20:00	1.05169	1.05188	1.05146	1.05169	403	0	0
2022.12.12	09:25:00	1.05169	1.05317	1.05159	1.05297	603	0	0
2022.12.12	09:30:00	1.05299	1.05368	1.05263	1.05269	711	0	0
2022.12.12	09:35:00	1.05269	1.05275	1.05254	1.05267	435	0	0
2022.12.12	09:40:00	1.05269	1.05269	1.05230	1.05248	497	0	0
2022.12.12	09:45:00	1.05247	1.05302	1.05244	1.05272	488	0	0
2022.12.12	09:50:00	1.05271	1.05301	1.05242	1.05253	350	0	0
2022.12.12	09:55:00	1.05252	1.05273	1.05234	1.05264	427	0	0
2022.12.12	10:00:00	1.05261	1.05275	1.05210	1.05237	634	0	0
2022.12.12	10:05:00	1.05237	1.05300	1.05226	1.05297	610	0	0
2022.12.12	10:10:00	1.05298	1.05306	1.05245	1.05245	569	0	0
2022.12.12	10:15:00	1.05245	1.05295	1.05202	1.05225	579	0	0
2022.12.12	10:20:00	1.05225	1.05317	1.05219	1.05308	508	0	0
2022.12.12	10:25:00	1.05308	1.05328	1.05273	1.05308	506	0	0
2022.12.12	10:30:00	1.05308	1.05388	1.05301	1.05370	777	0	0
2022.12.12	10:35:00	1.05369	1.05414	1.05360	1.05398	592	0	0
2022.12.12	10:40:00	1.05398	1.05415	1.05386	1.05403	367	0	0
2022.12.12	10:45:00	1.05404	1.05514	1.05394	1.05503	482	0	0
2022.12.12	10:50:00	1.05503	1.05514	1.05453	1.05483	423	0	0
2022.12.12	10:55:00	1.05482	1.05490	1.05432	1.05452	456	0	0
2022.12.12	11:00:00	1.05453	1.05498	1.05445	1.05485	649	0	0
2022.12.12	11:05:00	1.05485	1.05489	1.05451	1.05474	532	0	0
2022.12.12	11:10:00	1.05475	1.05510	1.05459	1.05473	409	0	0
2022.12.12	11:15:00	1.05474	1.05525	1.05449	1.05456	591	0	0
2022.12.12	11:20:00	1.05457	1.05488	1.05451	1.05486	390	0	0
2022.12.12	11:25:00	1.05486	1.05511	1.05470	1.05476	433	0	0
2022.12.12	11:30:00	1.05476	1.05511	1.05463	1.05509	401	0	0
2022.12.12	11:35:00	1.05508	1.05514	1.05474	1.05483	425	0	0
2022.12.12	11:40:00	1.05484	1.05608	1.05474	1.05602	484	0	0
2022.12.12	11:45:00	1.05602	1.05649	1.05602	1.05612	595	0	0
2022.12.12	11:50:00	1.05612	1.05620	1.05572	1.05574	512	0	0
2022.12.12	11:55:00	1.05576	1.05613	1.05568	1.05595	488	0	0
2022.12.12	12:00:00	1.05594	1.05605	1.05562	1.05589	447	0	0
2022.12.12	12:05:00	1.05588	1.05598	1.05551	1.05586	378	0	0
2022.12.12	12:10:00	1.05584	1.05593	1.05568	1.05570	291	0	0
2022.12.12	12:15:00	1.05571	1.05594	1.05548	1.05559	288	0	0
2022.12.12	12:20:00	1.05558	1.05606	1.05558	1.05597	317	0	0
2022.12.12	12:25:00	1.05597	1.05612	1.05566	1.05567	259	0	0
2022.12.12	12:30:00	1.05567	1.05574	1.05553	1.05555	253	0	0
2022.12.12	12:35:00	1.05555	1.05577	1.05547	1.05563	300	0	0
2022.12.12	12:40:00	1.05564	1.05644	1.05564	1.05618	397	0	0
2022.12.12	12:45:00	1.05618	1.05647	1.05618	1.05626	330	0	0
2022.12.12	12:50:00	1.05627	1.05649	1.05618	1.05640	308	0	0
2022.12.12	12:55:00	1.05640	1.05670	1.05625	1.05647	289	0	0
2022.12.12	13:00:00	1.05646	1.05648	1.05598	1.05627	297	0	0
2022.12.12	13:05:00	1.05627	1.05663	1.05603	1.05658	327	0	0
2022.12.12	13:10:00	1.05661	1.05678	1.05632	1.05632	225	0	0
2022.12.12	13:15:00	1.05632	1.05648	1.05591	1.05648	333	0	0
2022.12.12	13:20:00	1.05647	1.05677	1.05634	1.05677	344	0	0
2022.12.12	13:25:00	1.05677	1.05677	1.05639	1.05659	383	0	0
2022.12.12	13:30:00	1.05660	1.05699	1.05647	1.05698	401	0	0
2022.12.12	13:35:00	1.05698	1.05734	1.05684	1.05722	502	0	0
2022.12.12	13:40:00	1.05724	1.05743	1.05719	1.05742	327	0	0
2022.12.12	13:45:00	1.05742	1.05743	1.05676	1.05708	470	0	0
2022.12.12	13:50:00	1.05707	1.05719	1.05672	1.05682	446	0	0
2022.12.12	13:55:00	1.05682	1.05695	1.05633	1.05657	410	0	0
2022.12.12	14:00:00	1.05657	1.05682	1.05636	1.05676	441	0	0
2022.12.12	14:05:00	1.05677	1.05707	1.05671	1.05702	298	0	0
2022.12.12	14:10:00	1.05699	1.05744	1.05690	1.05717	313	0	0
2022.12.12	14:15:00	1.05717	1.05742	1.05705	1.05733	366	0	0
2022.12.12	14:20:00	1.05733	1.05737	1.05680	1.05717	290	0	0
2022.12.12	14:25:00	1.05718	1.05743	1.05708	1.05712	264	0	0
2022.12.12	14:30:00	1.05713	1.05715	1.05644	1.05652	397	0	0
2022.12.12	14:35:00	1.05652	1.05673	1.05641	1.05656	319	0	0
2022.12.12	14:40:00	1.05656	1.05672	1.05621	1.05632	285	0	0
2022.12.12	14:45:00	1.05632	1.05656	1.05615	1.05635	392	0	0
2022.12.12	14:50:00	1.05636	1.05639	1.05605	1.05614	490	0	0
2022.12.12	14:55:00	1.05613	1.05615	1.05535	1.05556	631	0	0
2022.12.12	15:00:00	1.05557	1.05577	1.05535	1.05564	519	0	0
2022.12.12	15:05:00	1.05564	1.05620	1.05556	1.05607	480	0	0
2022.12.12	15:10:00	1.05607	1.05632	1.05603	1.05615	358	0	0
2022.12.12	15:15:00	1.05615	1.05646	1.05607	1.05639	399	0	0
2022.12.12	15:20:00	1.05641	1.05696	1.05600	1.05681	488	0	0
2022.12.12	15:25:00	1.05682	1.05720	1.05680	1.05706	396	0	0
2022.12.12	15:30:00	1.05706	1.05715	1.05676	1.05690	403	0	0
2022.12.12	15:35:00	1.05691	1.05728	1.05686	1.05713	365	0	0
2022.12.12	15:40:00	1.05713	1.05716	1.05667	1.05680	352	0	0
2022.12.12	15:45:00	1.05681	1.05716	1.05633	1.05716	403	0	0
2022.12.12	15:50:00	1.05717	1.05748	1.05683	1.05719	437	0	0
2022.12.12	15:55:00	1.05717	1.05777	1.05705	1.05717	594	0	0
2022.12.12	16:00:00	1.05717	1.05738	1.05671	1.05675	582	0	0
2022.12.12	16:05:00	1.05674	1.05768	1.05670	1.05711	649	0	0
2022.12.12	16:10:00	1.05712	1.05743	1.05690	1.05690	555	0	0
2022.12.12	16:15:00	1.05683	1.05700	1.05634	1.05644	630	0	0
2022.12.12	16:20:00	1.05639	1.05648	1.05615	1.05626	534	0	0
2022.12.12	16:25:00	1.05625	1.05629	1.05597	1.05597	373	0	0
2022.12.12	16:30:00	1.05597	1.05605	1.05576	1.05580	985	0	0
2022.12.12	16:35:00	1.05580	1.05582	1.05544	1.05547	694	0	0
2022.12.12	16:40:00	1.05547	1.05563	1.05497	1.05512	763	0	0
2022.12.12	16:45:00	1.05512	1.05571	1.05504	1.05559	802	0	0
2022.12.12	16:50:00	1.05560	1.05582	1.05541	1.05571	591	0	0
2022.12.12	16:55:00	1.05572	1.05603	1.05548	1.05557	593	0	0
2022.12.12	17:00:00	1.05559	1.05606	1.05542	1.05554	801	0	0
2022.12.12	17:05:00	1.05558	1.05682	1.05541	1.05674	722	0	0
2022.12.12	17:10:00	1.05674	1.05803	1.05663	1.05740	821	0	0
2022.12.12	17:15:00	1.05740	1.05752	1.05663	1.05667	723	0	0
2022.12.12	17:20:00	1.05667	1.05676	1.05622	1.05624	609	0	0
2022.12.12	17:25:00	1.05624	1.05637	1.05555	1.05557	614	0	0
2022.12.12	17:30:00	1.05555	1.05559	1.05504	1.05510	731	0	0
2022.12.12	17:35:00	1.05510	1.05518	1.05428	1.05440	681	0	0
2022.12.12	17:40:00	1.05440	1.05465	1.05402	1.05465	746	0	0
2022.12.12	17:45:00	1.05465	1.05466	1.05396	1.05405	786	0	0
2022.12.12	17:50:00	1.05405	1.05405	1.05264	1.05282	915	0	0
2022.12.12	17:55:00	1.05282	1.05299	1.05204	1.05237	1242	0	0
2022.12.12	18:00:00	1.05238	1.05239	1.05176	1.05236	1056	0	0
2022.12.12	18:05:00	1.05237	1.05283	1.05237	1.05241	672	0	0
2022.12.12	18:10:00	1.05241	1.05257	1.05200	1.05245	681	0	0
2022.12.12	18:15:00	1.05247	1.05250	1.05201	1.05235	605	0	0
2022.12.12	18:20:00	1.05235	1.05279	1.05233	1.05271	495	0	0
2022.12.12	18:25:00	1.05272	1.05300	1.05261	1.05295	523	0	0
2022.12.12	18:30:00	1.05296	1.05335	1.05278	1.05323	582	0	0
2022.12.12	18:35:00	1.05323	1.05374	1.05317	1.05354	526	0	0
2022.12.12	18:40:00	1.05353	1.05414	1.05332	1.05385	635	0	0
2022.12.12	18:45:00	1.05384	1.05485	1.05378	1.05474	512	0	0
2022.12.12	18:50:00	1.05474	1.05498	1.05452	1.05483	483	0	0
2022.12.12	18:55:00	1.05485	1.05487	1.05435	1.05443	449	0	0
2022.12.12	19:00:00	1.05443	1.05469	1.05408	1.05457	506	0	0
2022.12.12	19:05:00	1.05457	1.05487	1.05434	1.05481	421	0	0
2022.12.12	19:10:00	1.05482	1.05484	1.05397	1.05404	317	0	0
2022.12.12	19:15:00	1.05404	1.05428	1.05371	1.05408	438	0	0
2022.12.12	19:20:00	1.05407	1.05420	1.05352	1.05353	344	0	0
2022.12.12	19:25:00	1.05349	1.05377	1.05305	1.05313	383	0	0
2022.12.12	19:30:00	1.05313	1.05317	1.05288	1.05311	403	0	0
2022.12.12	19:35:00	1.05310	1.05320	1.05299	1.05318	280	0	0
2022.12.12	19:40:00	1.05318	1.05332	1.05290	1.05308	299	0	0
2022.12.12	19:45:00	1.05306	1.05319	1.05294	1.05303	234	0	0
2022.12.12	19:50:00	1.05303	1.05355	1.05301	1.05349	286	0	0
2022.12.12	19:55:00	1.05352	1.05378	1.05341	1.05343	248	0	0
2022.12.12	20:00:00	1.05343	1.05356	1.05221	1.05319	810	0	0
2022.12.12	20:05:00	1.05319	1.05329	1.05306	1.05326	618	0	0
2022.12.12	20:10:00	1.05326	1.05332	1.05232	1.05274	507	0	0
2022.12.12	20:15:00	1.05274	1.05283	1.05197	1.05214	627	0	0
2022.12.12	20:20:00	1.05216	1.05267	1.05196	1.05206	552	0	0
2022.12.12	20:25:00	1.05206	1.05216	1.05170	1.05207	464	0	0
